Curriculum ID*,Section Name,Child LO ID,Curriculum Title*,Vendor/Provider*,Provider type*,Active,Default Language,Subject IDs*,Description,Owners*,Created/Modified By,Keywords,Available Languages,Availability to All Users,Availability to Specific Users,Availability to OU‡,Availability OU Type,Register Upon Approval,Pre-Approved,Includes Subordinates,Curriculum Player,Recurrence,Thumbnail,Exclude from Course Recommendations,Training Purpose,Points,Badge,Emails
,Test Section for Transformando Su Cadena De Valor (todos los módulos),Value Stream_The Future State - Part 1 (AGG)_Library_SP,Transformando Su Cadena De Valor (todos los módulos),Online Content,ONLINE,1,1,1258,"En este curso usted y toda su organización aprenderán como transformar su Cadena de Valor usando las herramientas y principios Lean tales como el Mapa de la Cadena de Valor, Takt Time, Kanban, A Prueba de Error y Heijunka/Nivelación de la Carga. Además durante el curso les mostraremos un ejemplo ficticio sobre una fábrica que produce pajareras y su proceso de creación de su Mapa del Estado Actual, del Estado Futuro y su Plan de Acción.",ReportingAdmin,User performing the load,,,,,,,FALSE,FALSE,FALSE,Curriculum Player,0,Portal Default Thumbnail,FALSE,,,,No Email
,Test Section for Transformando Su Cadena De Valor (todos los módulos),Value Stream_The Future State - Part 2 (AGG)_Library_SP,Transformando Su Cadena De Valor (todos los módulos),Online Content,ONLINE,1,1,1258,"En este curso usted y toda su organización aprenderán como transformar su Cadena de Valor usando las herramientas y principios Lean tales como el Mapa de la Cadena de Valor, Takt Time, Kanban, A Prueba de Error y Heijunka/Nivelación de la Carga. Además durante el curso les mostraremos un ejemplo ficticio sobre una fábrica que produce pajareras y su proceso de creación de su Mapa del Estado Actual, del Estado Futuro y su Plan de Acción.",ReportingAdmin,User performing the load,,,,,,,FALSE,FALSE,FALSE,Curriculum Player,0,Portal Default Thumbnail,FALSE,,,,No Email
,Test Section for Transformando Su Cadena De Valor (todos los módulos),Value Stream_Transactional Detailed Process Mapping - Part 1 (AGG)_Library_SP,Transformando Su Cadena De Valor (todos los módulos),Online Content,ONLINE,1,1,1258,"En este curso usted y toda su organización aprenderán como transformar su Cadena de Valor usando las herramientas y principios Lean tales como el Mapa de la Cadena de Valor, Takt Time, Kanban, A Prueba de Error y Heijunka/Nivelación de la Carga. Además durante el curso les mostraremos un ejemplo ficticio sobre una fábrica que produce pajareras y su proceso de creación de su Mapa del Estado Actual, del Estado Futuro y su Plan de Acción.",ReportingAdmin,User performing the load,,,,,,,FALSE,FALSE,FALSE,Curriculum Player,0,Portal Default Thumbnail,FALSE,,,,No Email
,Test Section for Transformando Su Cadena De Valor (todos los módulos),Value Stream_Transactional Detailed Process Mapping - Part 2 (AGG)_Library_SP,Transformando Su Cadena De Valor (todos los módulos),Online Content,ONLINE,1,1,1258,"En este curso usted y toda su organización aprenderán como transformar su Cadena de Valor usando las herramientas y principios Lean tales como el Mapa de la Cadena de Valor, Takt Time, Kanban, A Prueba de Error y Heijunka/Nivelación de la Carga. Además durante el curso les mostraremos un ejemplo ficticio sobre una fábrica que produce pajareras y su proceso de creación de su Mapa del Estado Actual, del Estado Futuro y su Plan de Acción.",ReportingAdmin,User performing the load,,,,,,,FALSE,FALSE,FALSE,Curriculum Player,0,Portal Default Thumbnail,FALSE,,,,No Email
,Test Section for Transformando Su Cadena De Valor (todos los módulos),Value Stream_Transactional or Office Value Stream Mapping (AGG)_Library_SP,Transformando Su Cadena De Valor (todos los módulos),Online Content,ONLINE,1,1,1258,"En este curso usted y toda su organización aprenderán como transformar su Cadena de Valor usando las herramientas y principios Lean tales como el Mapa de la Cadena de Valor, Takt Time, Kanban, A Prueba de Error y Heijunka/Nivelación de la Carga. Además durante el curso les mostraremos un ejemplo ficticio sobre una fábrica que produce pajareras y su proceso de creación de su Mapa del Estado Actual, del Estado Futuro y su Plan de Acción.",ReportingAdmin,User performing the load,,,,,,,FALSE,FALSE,FALSE,Curriculum Player,0,Portal Default Thumbnail,FALSE,,,,No Email
,Test Section for Transformando Su Cadena De Valor (todos los módulos),Value Stream_Value Stream Action Guide (AGG)_Library_SP,Transformando Su Cadena De Valor (todos los módulos),Online Content,ONLINE,1,1,1258,"En este curso usted y toda su organización aprenderán como transformar su Cadena de Valor usando las herramientas y principios Lean tales como el Mapa de la Cadena de Valor, Takt Time, Kanban, A Prueba de Error y Heijunka/Nivelación de la Carga. Además durante el curso les mostraremos un ejemplo ficticio sobre una fábrica que produce pajareras y su proceso de creación de su Mapa del Estado Actual, del Estado Futuro y su Plan de Acción.",ReportingAdmin,User performing the load,,,,,,,FALSE,FALSE,FALSE,Curriculum Player,0,Portal Default Thumbnail,FALSE,,,,No Email
,Test Section for Transformando Su Cadena De Valor (todos los módulos),Value Stream_Value Stream Mapping Resources (AGG)_Library_SP,Transformando Su Cadena De Valor (todos los módulos),Online Content,ONLINE,1,1,1258,"En este curso usted y toda su organización aprenderán como transformar su Cadena de Valor usando las herramientas y principios Lean tales como el Mapa de la Cadena de Valor, Takt Time, Kanban, A Prueba de Error y Heijunka/Nivelación de la Carga. Además durante el curso les mostraremos un ejemplo ficticio sobre una fábrica que produce pajareras y su proceso de creación de su Mapa del Estado Actual, del Estado Futuro y su Plan de Acción.",ReportingAdmin,User performing the load,,,,,,,FALSE,FALSE,FALSE,Curriculum Player,0,Portal Default Thumbnail,FALSE,,,,No Email
,Test Section for Transformando Su Cadena De Valor (todos los módulos),Value Stream_Value Stream Overview (AGG)_Library_SP,Transformando Su Cadena De Valor (todos los módulos),Online Content,ONLINE,1,1,1258,"En este curso usted y toda su organización aprenderán como transformar su Cadena de Valor usando las herramientas y principios Lean tales como el Mapa de la Cadena de Valor, Takt Time, Kanban, A Prueba de Error y Heijunka/Nivelación de la Carga. Además durante el curso les mostraremos un ejemplo ficticio sobre una fábrica que produce pajareras y su proceso de creación de su Mapa del Estado Actual, del Estado Futuro y su Plan de Acción.",ReportingAdmin,User performing the load,,,,,,,FALSE,FALSE,FALSE,Curriculum Player,0,Portal Default Thumbnail,FALSE,,,,No Email
,Test Section for Transformando Su Cadena De Valor (todos los módulos),Value Stream_Value Stream Overview Quiz (AGG)_Library_SP,Transformando Su Cadena De Valor (todos los módulos),Online Content,ONLINE,1,1,1258,"En este curso usted y toda su organización aprenderán como transformar su Cadena de Valor usando las herramientas y principios Lean tales como el Mapa de la Cadena de Valor, Takt Time, Kanban, A Prueba de Error y Heijunka/Nivelación de la Carga. Además durante el curso les mostraremos un ejemplo ficticio sobre una fábrica que produce pajareras y su proceso de creación de su Mapa del Estado Actual, del Estado Futuro y su Plan de Acción.",ReportingAdmin,User performing the load,,,,,,,FALSE,FALSE,FALSE,Curriculum Player,0,Portal Default Thumbnail,FALSE,,,,No Email
,Test Section for Transformando Su Cadena De Valor (todos los módulos),Value Stream_VSM Shapes & Icons (AGG)_Library_SP,Transformando Su Cadena De Valor (todos los módulos),Online Content,ONLINE,1,1,1258,"En este curso usted y toda su organización aprenderán como transformar su Cadena de Valor usando las herramientas y principios Lean tales como el Mapa de la Cadena de Valor, Takt Time, Kanban, A Prueba de Error y Heijunka/Nivelación de la Carga. Además durante el curso les mostraremos un ejemplo ficticio sobre una fábrica que produce pajareras y su proceso de creación de su Mapa del Estado Actual, del Estado Futuro y su Plan de Acción.",ReportingAdmin,User performing the load,,,,,,,FALSE,FALSE,FALSE,Curriculum Player,0,Portal Default Thumbnail,FALSE,,,,No Email
,Test Section for Transforming Your Value Streams (All Modules),Transforming Your Value Streams_Value Streams Overview_Library,Transforming Your Value Streams (All Modules),Online Content,ONLINE,1,1,1343," In this course you and your entire organization will learn how to transform your value streams using lean tools and principles such as value stream mapping, takt time, kanban, error proofing, and heijunka/production leveling. During this course you will follow a fictitious bird house manufacturing company as they journey through the process of creating both current and future state value stream maps along with an action plan.",82678,User performing the load,,,,,,,FALSE,FALSE,FALSE,Curriculum Player,0,Portal Default Thumbnail,FALSE,,,,No Email
,Test Section for Transforming Your Value Streams (All Modules),Value Stream_Balancing Cycle Time & Takt Time (AGG)_Library,Transforming Your Value Streams (All Modules),Online Content,ONLINE,1,1,1343," In this course you and your entire organization will learn how to transform your value streams using lean tools and principles such as value stream mapping, takt time, kanban, error proofing, and heijunka/production leveling. During this course you will follow a fictitious bird house manufacturing company as they journey through the process of creating both current and future state value stream maps along with an action plan.",82678,User performing the load,,,,,,,FALSE,FALSE,FALSE,Curriculum Player,0,Portal Default Thumbnail,FALSE,,,,No Email
,Test Section for Transforming Your Value Streams (All Modules),Value Stream_Calculating Takt Time (AGG)_Library,Transforming Your Value Streams (All Modules),Online Content,ONLINE,1,1,1343," In this course you and your entire organization will learn how to transform your value streams using lean tools and principles such as value stream mapping, takt time, kanban, error proofing, and heijunka/production leveling. During this course you will follow a fictitious bird house manufacturing company as they journey through the process of creating both current and future state value stream maps along with an action plan.",82678,User performing the load,,,,,,,FALSE,FALSE,FALSE,Curriculum Player,0,Portal Default Thumbnail,FALSE,,,,No Email
,Test Section for Transforming Your Value Streams (All Modules),Value Stream_Continuous Flow (AGG)_Library,Transforming Your Value Streams (All Modules),Online Content,ONLINE,1,1,1343," In this course you and your entire organization will learn how to transform your value streams using lean tools and principles such as value stream mapping, takt time, kanban, error proofing, and heijunka/production leveling. During this course you will follow a fictitious bird house manufacturing company as they journey through the process of creating both current and future state value stream maps along with an action plan.",82678,User performing the load,,,,,,,FALSE,FALSE,FALSE,Curriculum Player,0,Portal Default Thumbnail,FALSE,,,,No Email
,Test Section for Transforming Your Value Streams (All Modules),Value Stream_Current State Part 1 (AGG)_Library,Transforming Your Value Streams (All Modules),Online Content,ONLINE,1,1,1343," In this course you and your entire organization will learn how to transform your value streams using lean tools and principles such as value stream mapping, takt time, kanban, error proofing, and heijunka/production leveling. During this course you will follow a fictitious bird house manufacturing company as they journey through the process of creating both current and future state value stream maps along with an action plan.",82678,User performing the load,,,,,,,FALSE,FALSE,FALSE,Curriculum Player,0,Portal Default Thumbnail,FALSE,,,,No Email
,Test Section for Transforming Your Value Streams (All Modules),Value Stream_Current State Part 2 (AGG)_Library,Transforming Your Value Streams (All Modules),Online Content,ONLINE,1,1,1343," In this course you and your entire organization will learn how to transform your value streams using lean tools and principles such as value stream mapping, takt time, kanban, error proofing, and heijunka/production leveling. During this course you will follow a fictitious bird house manufacturing company as they journey through the process of creating both current and future state value stream maps along with an action plan.",82678,User performing the load,,,,,,,FALSE,FALSE,FALSE,Curriculum Player,0,Portal Default Thumbnail,FALSE,,,,No Email
,Test Section for Transforming Your Value Streams (All Modules),Value Stream_Downstream Pull (AGG)_Library,Transforming Your Value Streams (All Modules),Online Content,ONLINE,1,1,1343," In this course you and your entire organization will learn how to transform your value streams using lean tools and principles such as value stream mapping, takt time, kanban, error proofing, and heijunka/production leveling. During this course you will follow a fictitious bird house manufacturing company as they journey through the process of creating both current and future state value stream maps along with an action plan.",82678,User performing the load,,,,,,,FALSE,FALSE,FALSE,Curriculum Player,0,Portal Default Thumbnail,FALSE,,,,No Email
,Test Section for Transforming Your Value Streams (All Modules),Value Stream_One Piece Flow Simulation (AGG)_Library,Transforming Your Value Streams (All Modules),Online Content,ONLINE,1,1,1343," In this course you and your entire organization will learn how to transform your value streams using lean tools and principles such as value stream mapping, takt time, kanban, error proofing, and heijunka/production leveling. During this course you will follow a fictitious bird house manufacturing company as they journey through the process of creating both current and future state value stream maps along with an action plan.",82678,User performing the load,,,,,,,FALSE,FALSE,FALSE,Curriculum Player,0,Portal Default Thumbnail,FALSE,,,,No Email
,Test Section for Transforming Your Value Streams (All Modules),Value Stream_Product Family Selection (AGG)_Library,Transforming Your Value Streams (All Modules),Online Content,ONLINE,1,1,1343," In this course you and your entire organization will learn how to transform your value streams using lean tools and principles such as value stream mapping, takt time, kanban, error proofing, and heijunka/production leveling. During this course you will follow a fictitious bird house manufacturing company as they journey through the process of creating both current and future state value stream maps along with an action plan.",82678,User performing the load,,,,,,,FALSE,FALSE,FALSE,Curriculum Player,0,Portal Default Thumbnail,FALSE,,,,No Email
,Test Section for Transforming Your Value Streams (All Modules),Value Stream_Production Leveling (AGG)_Library,Transforming Your Value Streams (All Modules),Online Content,ONLINE,1,1,1343," In this course you and your entire organization will learn how to transform your value streams using lean tools and principles such as value stream mapping, takt time, kanban, error proofing, and heijunka/production leveling. During this course you will follow a fictitious bird house manufacturing company as they journey through the process of creating both current and future state value stream maps along with an action plan.",82678,User performing the load,,,,,,,FALSE,FALSE,FALSE,Curriculum Player,0,Portal Default Thumbnail,FALSE,,,,No Email
